source_record_id,category,normalization_status,resume_excerpt,top_occ_candidates,top_skill_candidates,occupation_esco_id,skill_esco_id,annotator_notes
16846478,BUSINESS-DEVELOPMENT,success,"BUSINESS DEVELOPMENT EXECUTIVE Professional Summary Highly motivated and intelligent professional utilizing highly refined sales, marketing, and managerial skills to grow revenue and profits. Yearly ranked in the top 5% of sales performers by employing a strategic vision to increase revenue and profits in assigned markets. Extensive experience selling Business-to-Business information technology and print advertising services in the Cincinnati and Columbus metropolitan areas. Clientele ranges in ","1:business developer [http://data.europa.eu/esco/occupation/b76178c0-a03a-4793-b079-1e61e636c521] (alt_label,0.9800) || 2:bank manager [http://data.europa.eu/esco/occupation/754ce08f-b4d9-4b9c-b9d2-06f15258a3ce] (fuzzy,0.9800) || 3:business analyst [http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed] (fuzzy,0.9800) || 4:sales account manager [http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d] (alt_label,0.9500) || 5:prepared meals nutritionist [http://data.europa.eu/esco/occupation/c37d0026-989b-4705-9bcb-30cccd8308fa] (fuzzy,0.9200) || 6:bank account manager [http://data.europa.eu/esco/occupation/5e4d156a-1f05-4b2c-b0f0-5abb82d52ed6] (fuzzy,0.9200) || 7:armed forces officer [http://data.europa.eu/esco/occupation/c6a26e11-bdf1-47a1-849d-fdcf819d458d] (fuzzy,0.9200) || 8:army major [http://data.europa.eu/esco/occupation/e4c915ff-6c9c-4fa9-a8fb-09d0c67e30d4] (fuzzy,0.9200)","1:computer technology [http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5] (alt_label,0.9500) || 2:Ajax Framework [http://data.europa.eu/esco/skill/8c88d336-c249-4537-b26e-d679a85c4b9b] (fuzzy,0.9200) || 3:systems development life-cycle [http://data.europa.eu/esco/skill/09f2f811-a3fb-4de3-a70f-6420a6935575] (fuzzy,0.9200) || 4:align efforts towards business development [http://data.europa.eu/esco/skill/ee7f90cc-922e-4da7-a7ae-83c2688fed10] (fuzzy,0.9200) || 5:develop business case [http://data.europa.eu/esco/skill/a4bbd0d9-a6be-4472-b05d-291e60cf6b4b] (fuzzy,0.9200) || 6:analyse business plans [http://data.europa.eu/esco/skill/5da3c765-10a3-49eb-934c-ec401ceb1a34] (fuzzy,0.9200) || 7:develop aquaculture hatchery business plan [http://data.europa.eu/esco/skill/0c8f5f32-a286-4f88-b9e9-d7e7f3a3684b] (fuzzy,0.9200) || 8:develop footwear and leather goods marketing plans [http://data.europa.eu/esco/skill/9d74924b-bb58-4998-9112-19da9238687b] (fuzzy,0.9200) || 9:collect real-time geolocation information [http://data.europa.eu/esco/skill/417d5c34-3261-4e88-a860-d0ac725965bf] (fuzzy,0.9200) || 10:real-time computing [http://data.europa.eu/esco/skill/bf6c5ed4-84af-440f-abcc-7fa5ba19c738] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/b76178c0-a03a-4793-b079-1e61e636c521,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5;http://data.europa.eu/esco/skill/8c88d336-c249-4537-b26e-d679a85c4b9b,
17213671,BANKING,success,"PARK OPERATIONS HOSTESS Summary Highly experienced in banking, customer service, data entry, publicity, editing, and a wide range of computer skills Software (PC and MAC environments): Computerized cash registers, invoice, scheduling, and inventory software, Microsoft Windows® and Microsoft Word, Excel, OneNote, PowerPoint and Photoshop. A strong literary background coupled with up-to-date technological knowledge. Highlights Software (PC and MAC environments): Microsoft Windows® and Microsoft Wo","1:bank teller [http://data.europa.eu/esco/occupation/2ff9e53c-6e7f-42af-8d71-b5dd7f283089] (fuzzy,0.9500) || 2:presenter [http://data.europa.eu/esco/occupation/09a9a956-db70-436f-8398-d85a17f6cdfe] (fuzzy,0.9200) || 3:host/hostess [http://data.europa.eu/esco/occupation/a6007269-912a-4445-b792-b4d5fe016bb2] (fuzzy,0.9200)","1:customer service [http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc] (exact,1.0000) || 2:first aid [http://data.europa.eu/esco/skill/f7464f30-662b-4177-85a0-3df9693e9e58] (exact,1.0000) || 3:French [http://data.europa.eu/esco/skill/e747e77e-0ea1-4001-8b07-1d11946b5f1b] (exact,1.0000) || 4:first response [http://data.europa.eu/esco/skill/eaa4cdc0-43e0-4388-9b8a-e2779218d10e] (alt_label,0.9500) || 5:resuscitation [http://data.europa.eu/esco/skill/8bd49d04-ab2f-4333-b5d9-12d716e4e2f6] (alt_label,0.9500) || 6:journalism [http://data.europa.eu/esco/skill/3391d6dd-d584-4c8c-9af9-d2f0c45e2b4b] (alt_label,0.9500) || 7:printing media [http://data.europa.eu/esco/skill/99981dbd-6f0f-495d-a67f-20ad0f9ef6f3] (alt_label,0.9500) || 8:manage cash transportation [http://data.europa.eu/esco/skill/fecc4fba-8f4b-4fde-846e-045d9889aa76] (fuzzy,0.9200) || 9:advise guests on menus for special events [http://data.europa.eu/esco/skill/449f85e3-22e6-44d3-a295-b2fb1ab8b494] (fuzzy,0.9200) || 10:arrange special events [http://data.europa.eu/esco/skill/aea9e7b9-53a3-4f03-9d9c-4ef6c383403a] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/2ff9e53c-6e7f-42af-8d71-b5dd7f283089,http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc;http://data.europa.eu/esco/skill/f7464f30-662b-4177-85a0-3df9693e9e58,
17311685,TEACHER,success,"KINDERGARTEN TEACHER Summary Dedicated educator committed to creating a classroom atmosphere that is stimulating, encouraging and supportive for all students. Skilled ESL Instructor who uses effective and efficient methods of teaching, while focusing on the individual needs of each student. Skills Microsoft Office Academic assessment methods Whole Brain Teaching techniques as classroom management/procedures Certified ESL Instructor Proficiency in differentiated insdtruction Co-teaching experienc","1:politics lecturer [http://data.europa.eu/esco/occupation/c593ded7-2e97-44a5-a5f3-f6115ff98233] (alt_label,0.9800) || 2:early years teacher [http://data.europa.eu/esco/occupation/55d60ead-0343-4008-b9e4-fb4b5a179c83] (alt_label,0.9800)","1:perform classroom management [http://data.europa.eu/esco/skill/cedd0710-62ae-4ff4-89ae-ac52375f86ec] (fuzzy,0.9200) || 2:stealth technology [http://data.europa.eu/esco/skill/783ab646-4ccd-4058-a512-152ba6c00582] (fuzzy,0.8000) || 3:computer technology [http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5] (fuzzy,0.7945)",http://data.europa.eu/esco/occupation/c593ded7-2e97-44a5-a5f3-f6115ff98233,http://data.europa.eu/esco/skill/cedd0710-62ae-4ff4-89ae-ac52375f86ec;http://data.europa.eu/esco/skill/783ab646-4ccd-4058-a512-152ba6c00582,
17655479,AVIATION,failed,"PEST CONTROL TECH Summary Seeking a position with a warehouse company, where I can use my experience as a Forklift Driver in order to maintain inventories in a good clean environment and to become an asset to your company. More than ten years experience. Experienced forklift operator able to receive cargo into packing area, report any overage, shortage and damages from that delivery to the appropriate agents or supervisors and follow packing instructions as indicated by paperwork. Experience wor",,,,,
17704246,SALES,partial,"SALES ASSOCIATE Summary Experienced Manager at HyVee Grocery Store with excellent client and project management skills. Action-oriented with strong ability to communicate effectively with technology, executive, and business audiences. Self-motivated and dependable while achieving high performance with minimal supervision. Demonstrated the ability to complete tasks accurately despite interruptions and competing demands. Detail-oriented and organized Transportation Logistics Coordinator offers com","1:sales account manager [http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d] (fuzzy,0.9200) || 2:bank manager [http://data.europa.eu/esco/occupation/754ce08f-b4d9-4b9c-b9d2-06f15258a3ce] (fuzzy,0.9200) || 3:business analyst [http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed] (fuzzy,0.9200)",,http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d,,
17926546,ENGINEERING,success,"ENGINEERING ASSOCIATE Profile Team-oriented Engineering Associate with over 8 years experience designing, developing, maintaining, and testing electro-mechanical systems. Skills Electro-mechanical design JMP Microsoft Visual Basic Microsoft Excel Vision system programming Microsoft power point Electronic computer systems Microsoft Visio Engineering software Six Sigma 5X methodology Strong presentation skills Adaptable Process improvement Electrical Troubleshooting Tools Team player Ability to re","1:electrical mechanic [http://data.europa.eu/esco/occupation/5d009d45-3bb9-4e33-8760-294f59adec8c] (embedding,0.6413)","1:electronics [http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08] (exact,1.0000) || 2:logic [http://data.europa.eu/esco/skill/294cf13e-4fdf-4cb8-bb6b-31b9da7f4819] (exact,1.0000) || 3:Microsoft Visio [http://data.europa.eu/esco/skill/86f7126d-97fd-4da5-be96-d1cf6ecd54e6] (exact,1.0000) || 4:project management [http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388] (exact,1.0000) || 5:project commissioning [http://data.europa.eu/esco/skill/4ca91852-c534-4b98-ab1c-59a126534c88] (alt_label,0.9500) || 6:programmable logic controller [http://data.europa.eu/esco/skill/6468e5fb-f3be-4025-87be-4b6556755c61] (alt_label,0.9500) || 7:blueprints [http://data.europa.eu/esco/skill/d1072655-88ce-4445-8803-e6273da273e7] (alt_label,0.9500) || 8:approve engineering design [http://data.europa.eu/esco/skill/f54c10e4-630d-4e50-95e9-4e9e268e8f12] (fuzzy,0.9200) || 9:think creatively [http://data.europa.eu/esco/skill/c624c6a3-b0ba-4a31-a296-0d433fe47e41] (fuzzy,0.9200) || 10:use spreadsheets software [http://data.europa.eu/esco/skill/1973c966-f236-40c9-b2d4-5d71a89019be] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/5d009d45-3bb9-4e33-8760-294f59adec8c,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08;http://data.europa.eu/esco/skill/294cf13e-4fdf-4cb8-bb6b-31b9da7f4819,
18067556,INFORMATION-TECHNOLOGY,success,"MASTER DATA MANAGER Experience Master Data Manager , 01/2019 to Current Company Name – City , State Aligning 100+ supply chain-related master data attributes to ensure the following guidelines are met:. Data Stewardship - Appropriate business units and ownership established to validate appropriate values, definitions and impact documentation for all master data fields. Data Quality - Applicable controls are set in conjecture with IT to ensure that a proactive approach is taken to new master data","1:cyber incident responder [http://data.europa.eu/esco/occupation/0ce5a9f4-e00a-4bbe-b255-3c63407167a4] (fuzzy,0.9500) || 2:database administrator [http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc] (fuzzy,0.9350) || 3:ICT teacher secondary school [http://data.europa.eu/esco/occupation/0d595b87-a1fc-410c-abbe-88b92cb0d334] (fuzzy,0.9200)","1:CSS [http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777] (exact,1.0000) || 2:style sheet languages [http://data.europa.eu/esco/skill/c2999f0c-eb37-4cdf-b9b0-82107b628794] (alt_label,0.9500) || 3:environmental management standards [http://data.europa.eu/esco/skill/95bff246-c3ce-4181-a11b-e4363453c2f8] (alt_label,0.9500) || 4:SQL Server Integration Services [http://data.europa.eu/esco/skill/6f7512ab-d46d-402a-8c30-a8878d7c1f88] (alt_label,0.9500) || 5:Visual Basic [http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413] (alt_label,0.9500) || 6:computer programming [http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97] (alt_label,0.9500) || 7:Python (computer programming) [http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d] (alt_label,0.9500) || 8:business intelligence [http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c] (fuzzy,0.9200) || 9:Cisco [http://data.europa.eu/esco/skill/709ef32a-7435-48e2-8fa2-16e389ecab8a] (fuzzy,0.9200) || 10:use microsoft office [http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535] (fuzzy,0.8178)",http://data.europa.eu/esco/occupation/0ce5a9f4-e00a-4bbe-b255-3c63407167a4,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777;http://data.europa.eu/esco/skill/c2999f0c-eb37-4cdf-b9b0-82107b628794,
18319061,ARTS,success,"EIGHTH, NINTH AND TENTH ENGLISH TEACHER Summary Motivated Literacy Specialist, Reading/ LA Teacher with extensive knowledge of the education system and educational testing standards. Exceptional communicator with advanced problem-solving skills. Versed in working well with all learning styles. Effectively leads special education teachers, liaises with other teams to facilitate high quality education for all students. Highlights Certified English 6-12 Certified Reading K-12 Gifted Endorsed, Speci","1:politics lecturer [http://data.europa.eu/esco/occupation/c593ded7-2e97-44a5-a5f3-f6115ff98233] (fuzzy,0.9200) || 2:secondary school teacher [http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6] (fuzzy,0.9200)","1:communication [http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7] (exact,1.0000) || 2:electronic communication [http://data.europa.eu/esco/skill/debef2fc-7af4-4bff-ac92-4d0317915a84] (alt_label,0.9500) || 3:English [http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0] (fuzzy,0.9200) || 4:think critically [http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9] (fuzzy,0.9200) || 5:use clinical reasoning [http://data.europa.eu/esco/skill/87a708d8-a14d-42ce-8f03-c8a199f999d5] (fuzzy,0.9200) || 6:use microsoft office [http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535] (fuzzy,0.9200) || 7:Microsoft Access [http://data.europa.eu/esco/skill/3d03c40c-1b83-4793-8902-2523f40af59e] (fuzzy,0.9200) || 8:manage time in casting processes [http://data.europa.eu/esco/skill/52f53839-858c-482d-a9cb-c2f40dd1c506] (fuzzy,0.9200) || 9:manage time in tourism [http://data.europa.eu/esco/skill/86ffa56b-12f5-4dcd-8afd-9251fbb6b496] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/c593ded7-2e97-44a5-a5f3-f6115ff98233,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7;http://data.europa.eu/esco/skill/debef2fc-7af4-4bff-ac92-4d0317915a84,
18784594,HEALTHCARE,success,"SUPERVISOR Summary Accomplished results oriented leader with marketing and customer service experience. Exceptional organization, time management and multi-tasking abilities with an MBA- Management/Finance. Skills Complaint handling and resolution Self-motivated In-depth knowledge of markets and relationships Complex problem solver Skilled negotiator Self-motivated Accomplishments Qualified for [Number] quarterly sales bonuses by exceeding sales target by [Number] %. Leadership Research Implemen","1:oil refinery control room operator [http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116] (alt_label,0.9500) || 2:office manager [http://data.europa.eu/esco/occupation/6e6839b6-099c-4802-906e-7f2c8203ee69] (fuzzy,0.9200) || 3:bank account manager [http://data.europa.eu/esco/occupation/5e4d156a-1f05-4b2c-b0f0-5abb82d52ed6] (fuzzy,0.8268)","1:customer service [http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc] (exact,1.0000) || 2:clinical social work [http://data.europa.eu/esco/skill/80d3bfd0-5781-4c8e-a8d8-54146e22af21] (alt_label,0.9500) || 3:analyse call centre activities [http://data.europa.eu/esco/skill/3bb6f78f-24f3-4799-b247-91a0c4bf5d81] (fuzzy,0.9200) || 4:Computer Assisted Language Learning [http://data.europa.eu/esco/skill/b8df1689-6763-437d-bfca-fe03d43f36c3] (fuzzy,0.9200) || 5:six sigma methods [http://data.europa.eu/esco/skill/4c2c72df-3f3f-48e7-9993-a602354a75e4] (fuzzy,0.9200) || 6:lean project management [http://data.europa.eu/esco/skill/da6393d5-a53c-4863-abc7-51f36281d74e] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116,http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc;http://data.europa.eu/esco/skill/80d3bfd0-5781-4c8e-a8d8-54146e22af21,
19124258,ENGINEERING,success,"ENGINEERING PLANNING MANAGER Experience Engineering Planning Manager May 2015 to August 2017 Company Name － City , State Company manufactures ankle monitoring systems. Maintain inventory. Maintain Manufacturing Orders issues and receipts. Senior Manufacturing Project Engineer May 1996 to March 2015 Company Name － City , State Company (OEM and CMS) manufactures PCB's, DH tools and electronics, box builds, etc. Supervise Planning Departments. This involved reviewing orders, monitoring shortages an","1:maintenance and repair engineer [http://data.europa.eu/esco/occupation/615920c5-4f63-4eb3-8b60-afaaed3ab1ff] (fuzzy,0.9500) || 2:foundry manager [http://data.europa.eu/esco/occupation/0552ff45-b282-455c-b431-fb05a0e00801] (fuzzy,0.9200)","1:electronics [http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08] (exact,1.0000) || 2:train employees [http://data.europa.eu/esco/skill/e54ff029-1ce9-447d-a5b2-eb7283a23e6e] (exact,1.0000) || 3:manage inventory [http://data.europa.eu/esco/skill/ab6265f2-a9bf-49e8-a9a5-67cbab4de38b] (alt_label,0.9500) || 4:carry out inventory control accuracy [http://data.europa.eu/esco/skill/53815c73-d352-4d4d-92cb-fb7020cbd8e6] (fuzzy,0.9200) || 5:participate in medical inventory control [http://data.europa.eu/esco/skill/bf2be07f-2290-4d5d-84ec-fbcf3b1001d1] (fuzzy,0.9200) || 6:automotive diagnostic equipment [http://data.europa.eu/esco/skill/187f82c7-b165-4e6b-b327-704e38e85cdd] (fuzzy,0.9200) || 7:operate battery test equipment [http://data.europa.eu/esco/skill/7c8a86b2-b0ae-4969-901a-5949d9974755] (fuzzy,0.9200) || 8:consumer law [http://data.europa.eu/esco/skill/947e6a15-5539-43e2-b62f-6a52fd57e0a0] (fuzzy,0.8454)",http://data.europa.eu/esco/occupation/615920c5-4f63-4eb3-8b60-afaaed3ab1ff,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08;http://data.europa.eu/esco/skill/e54ff029-1ce9-447d-a5b2-eb7283a23e6e,
19396040,ENGINEERING,success,"INDUSTRIAL ENGINEERING INTERN Summary Seeking for full time position where I can apply my technical knowledge & skills for continuous improvement. I have 26 months of experience in Lean Manufacturing, Production Planning and Supply Chain Management. Excellent computer and analytical skills. Highlights Application Software: MS Office, Minitab, PowerPoint, Excel, Solid works, AutoCAD, Pro E Database: MS Access, SAP Programming: Java, C, C++, Visual Basic, R, Python Accomplishments Quality Control:","1:ship assistant engineer [http://data.europa.eu/esco/occupation/9dbbeb2c-0d51-4c03-8ef6-8dfa7360db22] (alt_label,0.9500) || 2:industrial engineer [http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe] (fuzzy,0.8408)","1:C++ [http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f] (exact,1.0000) || 2:Visual Basic [http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413] (exact,1.0000) || 3:database [http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576] (exact,1.0000) || 4:lean manufacturing [http://data.europa.eu/esco/skill/82fea746-853f-4f1b-8ab7-55de8619cccd] (exact,1.0000) || 5:computer programming [http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97] (alt_label,0.9500) || 6:Python (computer programming) [http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d] (alt_label,0.9500) || 7:statistics [http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833] (alt_label,0.9500) || 8:Java (computer programming) [http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389] (alt_label,0.9500) || 9:Microsoft Access [http://data.europa.eu/esco/skill/3d03c40c-1b83-4793-8902-2523f40af59e] (alt_label,0.9500) || 10:SAP Data Services [http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4] (alt_label,0.9500)",http://data.europa.eu/esco/occupation/9dbbeb2c-0d51-4c03-8ef6-8dfa7360db22,http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f;http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,
